username,post_id,upvotedAt,voteWeight,isSuperVote
belindamorris,post_853,2026-04-09,3,false
danielblanchard,post_1669,2026-04-13,1,false
aprilgonzalez,post_1098,2026-04-15,2,false
michael13,post_31,2026-04-01,3,true
jenniferfoster,post_31,2026-04-01,3,false
ocarpenter,post_1829,2026-04-26,2,true
qjones,post_964,2026-04-04,1,false
dmiller,post_1187,2026-04-04,1,true
lovecheryl,post_1464,2026-04-16,1,true
hurstalexander,post_1117,2026-04-24,2,false
sawyererin,post_1963,2026-04-23,3,true
lindsayjackson,post_1624,2026-04-28,1,false
daisyhuber,post_918,2026-04-15,3,false
avilanathan,post_327,2026-04-26,2,false
mgriffin,post_970,2026-04-28,3,false
lindseyperez,post_1085,2026-04-17,1,false
marksmith,post_1591,2026-04-03,1,true
collinsryan,post_222,2026-04-09,1,false
hcruz,post_1828,2026-04-10,3,false
davidsparks,post_1862,2026-04-20,1,true
david62,post_240,2026-04-08,2,true
colesamuel,post_181,2026-04-21,3,false
cmiller,post_242,2026-04-11,1,true
maxwell97,post_1404,2026-04-16,1,false
jwilson,post_861,2026-04-04,1,false
hansondavid,post_508,2026-04-28,3,true
marcussullivan,post_266,2026-04-27,3,true
kevinbutler,post_1778,2026-04-22,1,false
jlynch,post_913,2026-04-20,2,true
william66,post_1836,2026-04-17,1,true
taylor12,post_545,2026-04-13,2,false
philliprogers,post_238,2026-04-28,2,true
qmedina,post_963,2026-04-03,2,false
lindawall,post_862,2026-04-16,1,false
michellerobinson,post_442,2026-04-03,2,true
christopher52,post_1206,2026-04-09,2,false
charris,post_715,2026-04-19,1,false
david60,post_1338,2026-04-21,1,false
tyler68,post_1397,2026-04-18,2,false
nroberts,post_1115,2026-04-23,3,false
joseph47,post_1875,2026-04-10,1,true
georgerobinson,post_1140,2026-04-19,2,false
theresa22,post_257,2026-04-18,3,true
jeffrey88,post_1411,2026-04-17,1,false
joneslaura,post_175,2026-04-27,1,true
jorge27,post_1636,2026-04-09,1,false
sylvia30,post_1787,2026-04-09,2,false
maria88,post_1149,2026-04-08,2,false
amberlee,post_1417,2026-04-26,1,true
brianjones,post_1953,2026-04-10,2,false
mwilcox,post_806,2026-04-13,2,false
amandaclements,post_1955,2026-04-05,3,false
patriciabrewer,post_40,2026-04-03,2,false
jessica56,post_1330,2026-04-18,1,false
calvin05,post_1798,2026-04-06,2,false
jenniferreynolds,post_1428,2026-04-09,3,true
richardmoore,post_189,2026-04-05,1,true
cruzsteven,post_1884,2026-04-09,3,false
kevinbutler,post_349,2026-04-25,2,false
jennifer45,post_1858,2026-04-10,3,true
amberhawkins,post_288,2026-04-11,1,true
bryan60,post_293,2026-04-27,1,false
jamesgalvan,post_606,2026-04-19,1,true
john56,post_907,2026-04-11,1,false
heather64,post_328,2026-04-07,2,false
rebecca98,post_740,2026-04-19,1,true
tylershaw,post_1043,2026-04-23,1,true
apineda,post_1045,2026-04-24,1,true
rwyatt,post_1636,2026-04-16,1,true
lbest,post_237,2026-04-12,2,true
pgonzales,post_960,2026-04-06,1,true
michaelgiles,post_531,2026-04-13,3,false
qcook,post_629,2026-04-12,2,true
larry13,post_520,2026-04-09,3,false
tyler29,post_358,2026-04-24,3,true
shermanmelissa,post_1887,2026-04-11,2,true
wendysantos,post_1610,2026-04-27,1,false
david93,post_470,2026-04-21,2,false
imccann,post_717,2026-04-27,3,false
cramirez,post_418,2026-04-03,2,false
johnathanpalmer,post_1050,2026-04-16,2,true
millermaurice,post_1670,2026-04-25,2,true
perrycharles,post_1793,2026-04-20,1,true
xdickerson,post_130,2026-04-05,3,true
pameladuarte,post_1797,2026-04-08,2,true
reedcarrie,post_156,2026-04-22,1,false
smartin,post_1664,2026-04-02,1,false
jessica53,post_783,2026-04-24,1,true
jordan20,post_465,2026-04-02,2,true
tfoley,post_737,2026-04-15,2,true
michaelcox,post_864,2026-04-17,3,true
xcarr,post_129,2026-04-25,3,false
waynedyer,post_869,2026-04-01,1,true
youngbrooke,post_644,2026-04-13,3,false
kellyherring,post_384,2026-04-22,2,true
leslievelez,post_1313,2026-04-02,1,true
brian21,post_792,2026-04-16,3,false
patrick19,post_1134,2026-04-23,1,false
eddiepotter,post_1304,2026-04-03,2,false
renee52,post_1212,2026-04-09,2,true
maxwelljohn,post_1436,2026-04-23,1,false
ojackson,post_1709,2026-04-15,3,false
nancy88,post_1357,2026-04-27,2,true
marcjones,post_716,2026-04-16,2,true
catherine92,post_421,2026-04-24,2,false
patrick92,post_1335,2026-04-17,1,false
kimberlypetty,post_424,2026-04-23,3,false
ronaldjones,post_348,2026-04-16,1,true
lanetara,post_1791,2026-04-23,2,false
edwardskenneth,post_1182,2026-04-16,3,false
jamespatton,post_378,2026-04-23,2,true
qmiles,post_1792,2026-04-10,2,true
cervantesjillian,post_1822,2026-04-01,3,true
jordan20,post_77,2026-04-05,3,false
aprilkelly,post_931,2026-04-21,2,false
aprilgonzalez,post_20,2026-04-25,2,false
staffordstacey,post_824,2026-04-25,3,false
urodriguez,post_153,2026-04-06,3,false
qhall,post_59,2026-04-06,2,false
carsonadam,post_624,2026-04-04,2,false
kevinharvey,post_853,2026-04-17,2,false
elizabethtorres,post_397,2026-04-06,1,false
qbryan,post_333,2026-04-17,3,true
rwyatt,post_769,2026-04-15,2,true
lowejoel,post_1293,2026-04-23,3,false
qlopez,post_354,2026-04-26,2,true
christopher95,post_421,2026-04-01,1,false
vcasey,post_782,2026-04-12,3,false
welchdawn,post_1526,2026-04-21,3,true
kevinharvey,post_1317,2026-04-06,2,false
nayala,post_105,2026-04-21,2,true
keith79,post_455,2026-04-17,1,true
onealmarc,post_162,2026-04-07,2,true
keithsheppard,post_1343,2026-04-07,3,false
monteswhitney,post_1382,2026-04-07,2,false
igrant,post_1296,2026-04-04,3,false
jenniferbutler,post_503,2026-04-20,2,false
samantha85,post_224,2026-04-21,1,true
morenoyvonne,post_405,2026-04-05,3,true
gjohnson,post_883,2026-04-17,3,false
kevinfisher,post_699,2026-04-02,3,true
qroberts,post_1710,2026-04-25,3,false
ewong,post_466,2026-04-16,3,false
patrickflores,post_1663,2026-04-05,1,true
erik79,post_1493,2026-04-24,2,false
mejiavictoria,post_1867,2026-04-17,1,false
alexander60,post_874,2026-04-26,3,false
mcdonaldbradley,post_424,2026-04-05,1,false
haaskevin,post_868,2026-04-26,3,false
bgordon,post_678,2026-04-03,1,false
sowens,post_207,2026-04-20,3,true
deannaberry,post_1348,2026-04-01,3,false
howardandrew,post_1263,2026-04-24,2,false
diana08,post_676,2026-04-26,3,false
marcusaustin,post_724,2026-04-19,3,true
richard39,post_631,2026-04-27,1,false
millermadeline,post_1944,2026-04-23,1,true
jacksonbeverly,post_1836,2026-04-20,2,false
millererik,post_1742,2026-04-22,1,true
suzannerhodes,post_395,2026-04-14,3,true
zbaker,post_692,2026-04-12,2,true
acampbell,post_1821,2026-04-06,2,false
umayer,post_771,2026-04-15,1,true
reesebrooke,post_339,2026-04-24,3,false
patricia78,post_1152,2026-04-07,3,false
sbaxter,post_1353,2026-04-13,2,false
williamlopez,post_1901,2026-04-22,3,false
james32,post_168,2026-04-18,1,false
twright,post_1063,2026-04-19,1,false
cameronlopez,post_1513,2026-04-02,3,false
brendameyer,post_1788,2026-04-10,1,true
patricia78,post_1909,2026-04-11,1,false
hannahhall,post_1039,2026-04-27,2,true
mwilcox,post_1249,2026-04-02,1,false
kathleen77,post_600,2026-04-09,1,false
steven47,post_1280,2026-04-17,2,true
stacey70,post_173,2026-04-12,1,true
veronica19,post_800,2026-04-02,2,false
tinasimmons,post_276,2026-04-15,2,true
traceymiranda,post_1549,2026-04-03,2,false
knightmichael,post_21,2026-04-04,2,true
gonzalezchristopher,post_979,2026-04-22,3,true
burtonryan,post_1205,2026-04-11,2,false
sarah43,post_552,2026-04-11,3,false
jeffreycamacho,post_1669,2026-04-13,2,false
danielsara,post_1012,2026-04-16,3,false
melissa28,post_329,2026-04-10,1,true
dkelly,post_34,2026-04-19,2,false
smithjulia,post_1680,2026-04-07,3,false
jlarson,post_1623,2026-04-22,3,false
leah13,post_236,2026-04-25,3,false
millermadeline,post_18,2026-04-11,1,false
hrobinson,post_947,2026-04-05,3,true
david75,post_1093,2026-04-16,1,false
aprilkelly,post_1285,2026-04-14,2,true
jeffrey05,post_950,2026-04-19,2,false
rodney45,post_1520,2026-04-11,1,true
brian21,post_1566,2026-04-23,3,true
stephanieweaver,post_1216,2026-04-09,3,false
shane75,post_411,2026-04-19,3,true
woodslydia,post_1536,2026-04-24,2,false
padams,post_599,2026-04-17,2,true
andrea48,post_765,2026-04-12,1,true
gmarsh,post_1536,2026-04-25,1,false
beckcharles,post_1630,2026-04-25,2,false
holtwilliam,post_342,2026-04-03,3,false
kimberlygreene,post_357,2026-04-07,3,false
wpatton,post_379,2026-04-07,2,false
bestalexis,post_1278,2026-04-03,2,false
ian90,post_175,2026-04-01,3,true
thenderson,post_470,2026-04-18,3,true
sarahschmidt,post_1841,2026-04-04,1,true
gonzalezchristopher,post_827,2026-04-15,3,false
john81,post_701,2026-04-05,1,true
collinsdawn,post_558,2026-04-03,3,false
kprice,post_1120,2026-04-19,2,false
jessica62,post_491,2026-04-26,3,false
daniel06,post_1136,2026-04-10,2,false
ritamartin,post_1565,2026-04-12,1,true
keith31,post_232,2026-04-05,3,true
rachel53,post_1497,2026-04-13,1,true
mccannrobert,post_258,2026-04-01,2,false
hurstjeff,post_1540,2026-04-09,3,true
christophermiller,post_832,2026-04-27,1,true
sconner,post_25,2026-04-02,3,true
vshaw,post_1185,2026-04-11,2,true
smithholly,post_569,2026-04-28,1,false
nicholascabrera,post_1843,2026-04-22,1,false
cross,post_1031,2026-04-10,3,false
johnsonmiguel,post_571,2026-04-26,1,false
leachevan,post_1101,2026-04-22,2,false
hmedina,post_1035,2026-04-09,1,true
rodgersrussell,post_1554,2026-04-01,2,true
alexgarza,post_1233,2026-04-03,2,true
peter58,post_1135,2026-04-03,2,true
alison02,post_633,2026-04-10,3,true
casey40,post_360,2026-04-28,2,false
ngrant,post_1594,2026-04-10,2,false
john08,post_1566,2026-04-14,1,true
selenaterry,post_486,2026-04-17,2,false
dbailey,post_1937,2026-04-20,3,false
davisjames,post_722,2026-04-19,3,true
briansnyder,post_958,2026-04-14,2,false
cruzrebecca,post_609,2026-04-17,2,false
tayloredward,post_465,2026-04-26,3,true
sylvia30,post_1024,2026-04-10,3,true
james27,post_920,2026-04-12,3,false
aliciacarey,post_660,2026-04-03,2,true
frenchmatthew,post_489,2026-04-28,3,true
amyharrell,post_729,2026-04-04,3,false
lauramitchell,post_1470,2026-04-05,1,true
ashley54,post_880,2026-04-08,3,false
karenmills,post_1876,2026-04-16,1,true
matthew63,post_1380,2026-04-01,1,true
pattoncharles,post_545,2026-04-26,1,false
victoriakey,post_1606,2026-04-06,2,true
jeffreythompson,post_964,2026-04-02,1,false
waynedyer,post_1248,2026-04-16,3,true
kevinbrown,post_98,2026-04-04,1,true
michaelpatton,post_999,2026-04-05,2,false
lblake,post_298,2026-04-11,3,true
vsampson,post_1784,2026-04-20,3,true
campbelllisa,post_341,2026-04-16,2,false
ibecker,post_1224,2026-04-26,3,false
nicholsjoseph,post_1968,2026-04-03,1,true
steven39,post_1783,2026-04-22,3,true
claytonhuang,post_446,2026-04-22,3,false
nshelton,post_275,2026-04-22,1,true
lauren54,post_1315,2026-04-09,1,true
tammywalker,post_837,2026-04-12,1,false
michelestout,post_626,2026-04-26,2,false
sanchezkristen,post_546,2026-04-19,1,true
hansonjoseph,post_1572,2026-04-08,2,true
madisonnelson,post_1273,2026-04-14,1,true
cummingsjonathon,post_1537,2026-04-09,2,true
dlucero,post_1246,2026-04-06,2,true
kristenfoster,post_697,2026-04-05,1,false
gwright,post_39,2026-04-05,1,false
thomasmeza,post_258,2026-04-24,1,false
zjames,post_1811,2026-04-03,1,false
umoore,post_1647,2026-04-09,1,true
kim89,post_1679,2026-04-22,2,false
mercerpatrick,post_696,2026-04-11,1,false
brianbaird,post_1886,2026-04-10,3,false
melindaparker,post_382,2026-04-03,2,true
duncanmichael,post_1752,2026-04-21,3,true
jwilson,post_314,2026-04-15,2,false
watsonaustin,post_1627,2026-04-26,2,true
staciesmith,post_469,2026-04-24,2,false
hperry,post_924,2026-04-26,2,true
brianhall,post_368,2026-04-26,2,true
thompsonjames,post_1773,2026-04-06,2,true
jeffrey88,post_193,2026-04-12,1,false
santanaleah,post_1314,2026-04-07,2,false
kennethdillon,post_1270,2026-04-22,2,true
wardlogan,post_12,2026-04-21,3,true
sergio25,post_1513,2026-04-13,2,false
jasonbrown,post_1685,2026-04-11,1,true
watsonanthony,post_1587,2026-04-01,2,false
millsangela,post_393,2026-04-03,3,true
barajassusan,post_1749,2026-04-26,2,true
cnolan,post_160,2026-04-03,1,true
darius19,post_1695,2026-04-18,2,false
michaelpowers,post_1470,2026-04-20,3,true
cheryl10,post_609,2026-04-27,3,false
vcollins,post_563,2026-04-27,2,false
jessica88,post_271,2026-04-03,1,false
acampbell,post_466,2026-04-05,2,false
jeff81,post_1844,2026-04-21,3,false
david77,post_181,2026-04-16,1,false
ninaramirez,post_1717,2026-04-25,3,true
williamsingh,post_1348,2026-04-03,2,false
kelly18,post_1646,2026-04-26,2,false
vcollins,post_1927,2026-04-12,3,false
derrickmartinez,post_1049,2026-04-01,1,false
hmoore,post_801,2026-04-12,2,false
marthajackson,post_459,2026-04-06,2,false
collinsryan,post_675,2026-04-20,3,true
andres44,post_516,2026-04-09,3,true
woodmark,post_1717,2026-04-06,2,true
jacksondenise,post_1962,2026-04-26,2,false
danielsara,post_1403,2026-04-22,3,true
nmartin,post_655,2026-04-20,1,true
matthewrhodes,post_1661,2026-04-02,1,true
lorraine90,post_150,2026-04-06,2,true
vmoody,post_1262,2026-04-23,1,true
ccantrell,post_761,2026-04-09,1,false
youngtimothy,post_1856,2026-04-18,3,false
christianmartinez,post_491,2026-04-12,3,true
griffinjames,post_711,2026-04-04,2,false
isnyder,post_1686,2026-04-23,3,false
nathan77,post_514,2026-04-10,2,false
michael30,post_128,2026-04-27,3,false
melissa28,post_509,2026-04-11,2,true
pherring,post_1847,2026-04-09,3,false
andersonwilliam,post_1215,2026-04-24,1,false
lewismelissa,post_1352,2026-04-09,3,false
samueladams,post_718,2026-04-11,3,false
pwilliams,post_640,2026-04-24,3,false
kingtyler,post_878,2026-04-10,2,true
hannahjones,post_1326,2026-04-06,2,true
smiththomas,post_365,2026-04-10,3,false
andersonjuan,post_616,2026-04-15,2,false
spencermaria,post_378,2026-04-11,3,false
melinda94,post_1684,2026-04-28,1,true
melissamartin,post_508,2026-04-27,2,false
kristophersmith,post_1116,2026-04-20,1,false
xfernandez,post_493,2026-04-18,2,false
elogan,post_1796,2026-04-19,3,true
amberdiaz,post_66,2026-04-25,2,false
swang,post_1291,2026-04-19,3,true
chandiana,post_1127,2026-04-06,3,true
bernardwilliams,post_1340,2026-04-20,3,true
ashannon,post_92,2026-04-10,1,true
stevengordon,post_436,2026-04-12,1,true
gprice,post_855,2026-04-18,3,true
dyoung,post_1715,2026-04-08,2,false
edwardsjohn,post_35,2026-04-18,2,true
joshuastafford,post_82,2026-04-15,1,true
kimberly80,post_1370,2026-04-07,1,false
cummingsjonathon,post_123,2026-04-28,1,false
znunez,post_1188,2026-04-28,1,true
travisjacobs,post_164,2026-04-03,1,false
smithterri,post_1690,2026-04-14,3,true
julia54,post_550,2026-04-07,3,true
holtwilliam,post_588,2026-04-08,2,true
tony72,post_814,2026-04-20,1,true
samanthawhite,post_825,2026-04-10,3,true
michael68,post_1238,2026-04-06,2,false
joanshelton,post_1992,2026-04-23,1,false
daniel45,post_1486,2026-04-20,2,false
jennifer67,post_1640,2026-04-11,3,true
chernandez,post_393,2026-04-01,1,false
jonesbilly,post_817,2026-04-07,2,true
qduncan,post_1218,2026-04-25,1,true
shelby50,post_703,2026-04-22,3,false
mhenderson,post_209,2026-04-09,3,true
smithjared,post_1584,2026-04-13,2,false
tommyhill,post_242,2026-04-08,1,false
kristenfoster,post_1446,2026-04-04,1,true
salazarjoshua,post_733,2026-04-10,3,false
raymond48,post_624,2026-04-18,1,false
scottvalerie,post_1442,2026-04-14,2,false
sshort,post_1883,2026-04-24,1,true
rsavage,post_301,2026-04-05,1,true
melissa72,post_28,2026-04-18,3,false
andersonwilliam,post_1496,2026-04-07,2,false
dannyrowland,post_695,2026-04-18,3,true
pbradford,post_1925,2026-04-22,2,true
gloria57,post_1511,2026-04-12,2,true
hsimpson,post_555,2026-04-20,1,true
sueramirez,post_904,2026-04-25,3,false
fray,post_111,2026-04-25,1,true
sowens,post_742,2026-04-09,1,true
soniaguerrero,post_507,2026-04-04,2,false
ramirezdebbie,post_788,2026-04-18,2,false
carlymunoz,post_1347,2026-04-10,3,false
santanaleah,post_491,2026-04-12,1,false
perezdaniel,post_763,2026-04-09,2,false
randallwilliams,post_1455,2026-04-26,2,true
sherry03,post_230,2026-04-12,2,true
dmitchell,post_1083,2026-04-10,3,false
flynnvictor,post_590,2026-04-02,2,true
wayne57,post_673,2026-04-28,1,true
reevesjennifer,post_720,2026-04-07,1,false
stevenscameron,post_1690,2026-04-27,3,false
markhernandez,post_743,2026-04-27,2,false
wsingleton,post_801,2026-04-04,3,true
dominique22,post_16,2026-04-04,2,false
lrobertson,post_1395,2026-04-21,2,true
smithdaniel,post_275,2026-04-22,2,true
brownjohnny,post_542,2026-04-10,1,false
katherine81,post_117,2026-04-07,2,false
webbangela,post_1244,2026-04-23,2,true
heather53,post_667,2026-04-18,2,true
richardbarbara,post_11,2026-04-20,2,false
bnorton,post_1158,2026-04-02,3,true
gjensen,post_881,2026-04-08,2,true
xhansen,post_876,2026-04-26,3,false
hollyhernandez,post_645,2026-04-10,3,false
mharris,post_1933,2026-04-22,2,true
jessicahudson,post_1114,2026-04-03,2,true
andrewhernandez,post_1329,2026-04-01,3,false
ericjohnson,post_1317,2026-04-20,3,false
bdavies,post_1638,2026-04-09,2,true
karawilliams,post_471,2026-04-27,2,true
wallen,post_1936,2026-04-10,3,true
pthomas,post_527,2026-04-13,2,false
markmorgan,post_1052,2026-04-14,1,true
owenskarina,post_107,2026-04-23,2,true
tfranco,post_1207,2026-04-27,2,true
twilliams,post_972,2026-04-12,1,true
ufernandez,post_1073,2026-04-23,1,true
kimberlygreene,post_1953,2026-04-03,1,true
brownangelica,post_1384,2026-04-14,2,true
millsangela,post_822,2026-04-21,3,true
vcurry,post_1355,2026-04-02,2,true
morganfrances,post_420,2026-04-25,3,false
davismakayla,post_737,2026-04-04,3,true
smithmario,post_1932,2026-04-11,3,false
markgraves,post_274,2026-04-12,1,false
richard43,post_1444,2026-04-14,3,false
hestes,post_909,2026-04-01,2,false
alexander64,post_1072,2026-04-01,1,false
joselee,post_1160,2026-04-23,1,true
elizabethbrooks,post_1893,2026-04-02,3,true
brenda53,post_1091,2026-04-12,3,false
nicholascabrera,post_1421,2026-04-26,1,false
kennethboyer,post_891,2026-04-05,3,true
sarah10,post_357,2026-04-11,1,true
franklong,post_1209,2026-04-04,3,true
deannaberry,post_1574,2026-04-20,1,false
sjohnston,post_1140,2026-04-11,2,true
amy29,post_53,2026-04-26,1,true
justinproctor,post_1922,2026-04-15,3,false
latoya71,post_884,2026-04-02,1,false
brendameyer,post_1517,2026-04-27,3,true
victoria60,post_1978,2026-04-28,1,true
brooksalison,post_336,2026-04-11,3,true
josephgallagher,post_1692,2026-04-26,1,true
thomaskevin,post_291,2026-04-21,3,false
phelpscolleen,post_482,2026-04-15,2,false
john81,post_1208,2026-04-04,3,true
hhernandez,post_1702,2026-04-27,1,true
knoxstephen,post_960,2026-04-09,2,true
peter56,post_915,2026-04-12,3,true
amber54,post_993,2026-04-17,1,true
fpace,post_1883,2026-04-11,2,false
juliathomas,post_699,2026-04-17,1,true
ikane,post_1886,2026-04-11,3,false
upeterson,post_1436,2026-04-07,2,true
vazquezkenneth,post_573,2026-04-14,1,true
jacob07,post_468,2026-04-15,2,true
lance17,post_1388,2026-04-01,1,false
ashley87,post_865,2026-04-27,1,true
heatherayala,post_878,2026-04-11,3,true
smithelizabeth,post_1752,2026-04-08,2,true
sarahrose,post_1892,2026-04-06,1,false
nicholascabrera,post_1230,2026-04-26,1,false
pamprice,post_571,2026-04-10,3,false
daniel67,post_46,2026-04-04,3,true
michaelmills,post_1570,2026-04-23,3,false
jeffreylara,post_1840,2026-04-05,3,false
davischad,post_1135,2026-04-17,2,false
benjamin36,post_868,2026-04-19,3,true
kristin65,post_161,2026-04-19,3,true
susangoodman,post_773,2026-04-22,3,false
rebecca64,post_762,2026-04-28,2,true
johnsonmatthew,post_1632,2026-04-06,1,true
millerbrandon,post_847,2026-04-09,1,true
cbuckley,post_408,2026-04-20,3,false
rebeccaanderson,post_1603,2026-04-06,3,false
lawrencebolton,post_1933,2026-04-19,1,true
allenjose,post_1882,2026-04-08,1,false
zmurphy,post_1290,2026-04-25,1,false
kenneth78,post_1817,2026-04-23,2,false
egriffith,post_977,2026-04-14,2,false
jaredharvey,post_1565,2026-04-27,1,true
dustinperry,post_943,2026-04-27,2,false
jonathan93,post_1969,2026-04-22,2,false
samuelperry,post_594,2026-04-14,2,true
kevin45,post_1053,2026-04-18,3,false
gmarsh,post_1906,2026-04-20,2,true
gordonearl,post_811,2026-04-03,3,true
williamprice,post_1513,2026-04-11,1,false
weberjuan,post_40,2026-04-10,2,false
